District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,AMBERNATH,2024,202,30/01/2024 19:40:06,0202/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.273815,72.983541
THANE CITY,AMBERNATH,2024,200,30/01/2024 13:03:09,0200/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.163016,72.952586
THANE CITY,AMBERNATH,2024,198,30/01/2024 12:45:00,0198/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.194618,72.995414
THANE CITY,AMBERNATH,2024,196,29/01/2024 19:01:36,0196/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.162754,72.992053
THANE CITY,AMBERNATH,2024,194,29/01/2024 14:58:15,0194/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.276199,73.001746
THANE CITY,AMBERNATH,2024,242,03/02/2024 01:03:13,0242/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.180450,72.950458
THANE CITY,AMBERNATH,2024,240,03/02/2024 00:25:06,0240/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.157243,73.010686
THANE CITY,AMBERNATH,2024,238,02/02/2024 23:50:59,0238/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.177792,73.015139
THANE CITY,AMBERNATH,2024,236,02/02/2024 22:20:53,0236/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.180388,73.026000
THANE CITY,AMBERNATH,2024,234,02/02/2024 18:03:18,0234/2024,"भारतीय दंड संहिता १८६० - २७९,३३७ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184","Dagdusheth Halwai Temple Road, AMBERNATH",Assault,19.152966,73.042974
THANE CITY,AMBERNATH,2024,232,01/02/2024 21:20:49,0232/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.176042,72.930927
THANE CITY,AMBERNATH,2024,230,01/02/2024 21:02:15,0230/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.275254,73.012400
THANE CITY,AMBERNATH,2024,228,01/02/2024 00:33:52,0228/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.183778,72.990155
THANE CITY,AMBERNATH,2024,226,31/01/2024 22:57:37,0226/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Vivekananda Street, AMBERNATH",Drug Offense,19.177261,73.021599
THANE CITY,AMBERNATH,2024,224,31/01/2024 20:41:32,0224/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.231594,73.015225
THANE CITY,AMBERNATH,2024,222,31/01/2024 19:29:19,0222/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.241463,73.025584
THANE CITY,AMBERNATH,2024,220,31/01/2024 19:10:26,0220/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.198555,72.935986
THANE CITY,AMBERNATH,2024,218,31/01/2024 15:21:29,0218/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.243978,72.994348
THANE CITY,AMBERNATH,2024,216,31/01/2024 14:51:39,0216/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.202590,72.958425
THANE CITY,AMBERNATH,2024,214,31/01/2024 14:20:21,0214/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.247008,72.927598
THANE CITY,AMBERNATH,2024,212,31/01/2024 00:08:41,0212/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.232379,73.033079
THANE CITY,AMBERNATH,2024,210,30/01/2024 23:33:05,0210/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.215301,72.950799
THANE CITY,AMBERNATH,2024,208,30/01/2024 22:59:48,0208/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.272741,72.926610
THANE CITY,AMBERNATH,2024,206,30/01/2024 20:31:38,0206/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.218567,72.924074
THANE CITY,AMBERNATH,2024,204,30/01/2024 19:54:24,0204/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.239046,73.013026
THANE CITY,AMBERNATH,2024,202,30/01/2024 19:40:06,0202/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.164196,73.040093
THANE CITY,AMBERNATH,2024,200,30/01/2024 13:03:09,0200/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.236591,73.008686
THANE CITY,AMBERNATH,2024,198,30/01/2024 12:45:00,0198/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.194618,72.995414
THANE CITY,AMBERNATH,2024,196,29/01/2024 19:01:36,0196/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.162754,72.992053
THANE CITY,AMBERNATH,2024,194,29/01/2024 14:58:15,0194/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.200509,72.954739
THANE CITY,AMBERNATH,2024,242,03/02/2024 01:03:13,0242/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.195283,73.045198
THANE CITY,AMBERNATH,2024,240,03/02/2024 00:25:06,0240/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.157243,73.010686
THANE CITY,AMBERNATH,2024,238,02/02/2024 23:50:59,0238/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.217415,72.948971
THANE CITY,AMBERNATH,2024,236,02/02/2024 22:20:53,0236/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.180388,73.026000
THANE CITY,AMBERNATH,2024,234,02/02/2024 18:03:18,0234/2024,"भारतीय दंड संहिता १८६० - २७९,३३७ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184","Vivekananda Street, AMBERNATH",Assault,19.159728,72.960060
THANE CITY,AMBERNATH,2024,232,01/02/2024 21:20:49,0232/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.176042,72.930927
THANE CITY,AMBERNATH,2024,230,01/02/2024 21:02:15,0230/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.213293,72.987859
THANE CITY,AMBERNATH,2024,228,01/02/2024 00:33:52,0228/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.227299,73.015206
THANE CITY,AMBERNATH,2024,226,31/01/2024 22:57:37,0226/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Near Theatre, AMBERNATH",Drug Offense,19.273999,73.043471
THANE CITY,AMBERNATH,2024,224,31/01/2024 20:41:32,0224/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.193216,72.964537
THANE CITY,AMBERNATH,2024,222,31/01/2024 19:29:19,0222/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.254322,72.948038
THANE CITY,AMBERNATH,2024,220,31/01/2024 19:10:26,0220/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.242124,72.956580
THANE CITY,AMBERNATH,2024,218,31/01/2024 15:21:29,0218/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.205121,73.032393
THANE CITY,AMBERNATH,2024,216,31/01/2024 14:51:39,0216/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.202590,72.958425
THANE CITY,AMBERNATH,2024,214,31/01/2024 14:20:21,0214/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.151669,73.044725
THANE CITY,AMBERNATH,2024,212,31/01/2024 00:08:41,0212/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.165826,72.996383
THANE CITY,AMBERNATH,2024,210,30/01/2024 23:33:05,0210/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.276812,72.997675
THANE CITY,AMBERNATH,2024,208,30/01/2024 22:59:48,0208/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.225311,72.974425
THANE CITY,AMBERNATH,2024,206,30/01/2024 20:31:38,0206/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.218567,72.924074
THANE CITY,AMBERNATH,2024,204,30/01/2024 19:54:24,0204/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.239046,73.013026
THANE CITY,AMBERNATH,2024,202,30/01/2024 19:40:06,0202/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.273815,72.983541
THANE CITY,AMBERNATH,2024,200,30/01/2024 13:03:09,0200/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.169074,72.963564
THANE CITY,AMBERNATH,2024,198,30/01/2024 12:45:00,0198/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.211480,73.015375
THANE CITY,AMBERNATH,2024,196,29/01/2024 19:01:36,0196/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.228336,72.983393
THANE CITY,AMBERNATH,2024,194,29/01/2024 14:58:15,0194/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.200509,72.954739
THANE CITY,AMBERNATH,2024,242,03/02/2024 01:03:13,0242/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.180450,72.950458
THANE CITY,AMBERNATH,2024,240,03/02/2024 00:25:06,0240/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.155111,72.947093
THANE CITY,AMBERNATH,2024,238,02/02/2024 23:50:59,0238/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.188710,73.020400
THANE CITY,AMBERNATH,2024,236,02/02/2024 22:20:53,0236/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.180388,73.026000
THANE CITY,AMBERNATH,2024,232,01/02/2024 21:20:49,0232/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.268844,72.988840
THANE CITY,AMBERNATH,2024,230,01/02/2024 21:02:15,0230/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.221481,72.992458
THANE CITY,AMBERNATH,2024,228,01/02/2024 00:33:52,0228/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.182855,73.032832
THANE CITY,AMBERNATH,2024,224,31/01/2024 20:41:32,0224/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.193216,72.964537
THANE CITY,AMBERNATH,2024,222,31/01/2024 19:29:19,0222/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.190529,73.018544
THANE CITY,AMBERNATH,2024,220,31/01/2024 19:10:26,0220/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.242124,72.956580
THANE CITY,AMBERNATH,2024,218,31/01/2024 15:21:29,0218/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.179548,72.929148
THANE CITY,AMBERNATH,2024,216,31/01/2024 14:51:39,0216/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.202590,72.958425
THANE CITY,AMBERNATH,2024,214,31/01/2024 14:20:21,0214/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.247008,72.927598
THANE CITY,AMBERNATH,2024,212,31/01/2024 00:08:41,0212/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.165826,72.996383
THANE CITY,AMBERNATH,2024,210,30/01/2024 23:33:05,0210/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.199323,73.029293
